price,type,address,url,postcode,number_bedrooms,search_date
1409.0,1 bedroom flat,"Finchley Lane, Hendon, NW4",/property-to-rent/property-44817024.html,NW4,1,11/10/2016
2817.0,1 bedroom flat,"Craven Street, The Strand, WC2N",/property-to-rent/property-44817027.html,WC2N,1,11/10/2016
1799.0,1 bedroom flat,"Craven Street, The Strand, WC2N",/property-to-rent/property-44817030.html,WC2N,1,11/10/2016
2145.0,2 bedroom cottage,"Coleridge Walk, Hampstead Garden Suburb, NW11",/property-to-rent/property-44817018.html,NW11,2,11/10/2016
1500.0,2 bedroom maisonette,"Goodwyn Avenue, London, NW7",/property-to-rent/property-62436980.html,NW7,2,11/10/2016
2059.0,3 bedroom mews house,"Oak Tree Mews, Willesden, NW2",/property-to-rent/property-44817048.html,NW2,3,11/10/2016
2492.0,2 bedroom flat,"Salusbury Road, Queen's Park, NW6",/property-to-rent/property-44817042.html,NW6,2,11/10/2016
6284.0,5 bedroom flat,"Park Road, St John's Wood, NW8",/property-to-rent/property-56481115.html,NW8,5,11/10/2016
3045.0,4 bedroom flat,"Wolsey Road, London",/property-to-rent/property-56481148.html,,4,11/10/2016
4550.0,3 bedroom flat,"St Johns Wood Road, St John's Wood, NW8",/property-to-rent/property-56481118.html,NW8,3,11/10/2016
440.0,2 bedroom ground maisonette,"Bunning Way, London",/property-to-rent/property-44817003.html,,2,11/10/2016
2145.0,2 bedroom flat,"Marlborough Place, St John's Wood, NW8",/property-to-rent/property-56481136.html,NW8,2,11/10/2016
5200.0,3 bedroom apartment,"Eyre Court, 3-21 Finchley Road,, St John's Wood",/property-to-rent/property-56481106.html,,3,11/10/2016
745.0,1 bedroom flat,"Purchese Street, London",/property-to-rent/property-56481145.html,,1,11/10/2016
1257.0,1 bedroom flat,"Edgware Road, Westminster, W2",/property-to-rent/property-56481142.html,W2,1,11/10/2016
3359.0,2 bedroom flat,"Hamilton Terrace, St John's Wood, NW8",/property-to-rent/property-56481121.html,NW8,2,11/10/2016
1603.0,2 bedroom apartment,"Cologne Road, Battersea",/property-to-rent/property-44816994.html,,2,11/10/2016
2600.0,2 bedroom flat,"Elgin Crescent, Notting Hill, W11",/property-to-rent/property-44816958.html,W11,2,11/10/2016
2059.0,2 bedroom flat,"Westwick Gardens, Hammersmith, W14",/property-to-rent/property-44816988.html,W14,2,11/10/2016
1842.0,1 bedroom flat,"Redcliffe Gardens, Chelsea, SW10",/property-to-rent/property-44816925.html,SW10,1,11/10/2016
2210.0,3 bedroom flat,"Brewster Gardens, London, W10",/property-to-rent/property-44816763.html,W10,3,11/10/2016
1400.0,2 bedroom maisonette,"Uplands Park Road, Enfield",/property-to-rent/property-44816928.html,,2,11/10/2016
2513.0,1 bedroom apartment,"Hamlet Gardens, Ravenscourt Park, London W6",/property-to-rent/property-44816916.html,W6,1,11/10/2016
2145.0,2 bedroom apartment,"Highbury New Park, Highbury, Islington, London, N5",/property-to-rent/property-38964954.html,N5,2,11/10/2016
2817.0,2 bedroom apartment,"Morton Road, Angel, Islington, London, N1",/property-to-rent/property-55358375.html,N1,2,11/10/2016
1850.0,2 bedroom ground floor flat,"Larpent Avenue, Putney SW15",/property-to-rent/property-55575103.html,SW15,2,11/10/2016
1650.0,3 bedroom terraced house,"Forest Gate, E7",/property-to-rent/property-62209739.html,E7,3,11/10/2016
2275.0,2 bedroom apartment,"Hartismere Road, Fulham, SW6",/property-to-rent/property-44580939.html,SW6,2,11/10/2016
1525.0,2 bedroom flat,"Homefield Road, Wimbledon Village, SW19",/property-to-rent/property-56330185.html,SW19,2,11/10/2016
1500.0,2 bedroom maisonette,"Goodwyn Avenue, London, NW7",/property-to-rent/property-62436980.html,NW7,2,11/10/2016
1560.0,2 bedroom flat,"Powis Gardens, Golders Green, NW11",/property-to-rent/property-56193532.html,NW11,2,11/10/2016
2925.0,3 bedroom flat,"Colindale, Colindale, NW9",/property-to-rent/property-43432365.html,NW9,3,11/10/2016
1408.0,1 bedroom ground floor flat,"Chapel Market, London",/property-to-rent/property-58773560.html,,1,11/10/2016
2579.0,1 bedroom flat,"Ladbroke Road, Notting Hill, W11",/property-to-rent/property-52606369.html,W11,1,11/10/2016
2600.0,1 bedroom flat,"Kensington Park Gardens, Notting Hill, W11",/property-to-rent/property-56402683.html,W11,1,11/10/2016
4312.0,4 bedroom flat,"Inverness Terrace, Bayswater, W2",/property-to-rent/property-56307628.html,W2,4,11/10/2016
1907.0,1 bedroom flat,"Bristol Gardens, Little Venice, W9",/property-to-rent/property-44339847.html,W9,1,11/10/2016
3034.0,1 bedroom flat,"Bristol Gardens, Little Venice, W9",/property-to-rent/property-44339844.html,W9,1,11/10/2016
1300.0,Studio flat,"Noel Road, Islington, N1",/property-to-rent/property-44643681.html,N1,0,11/10/2016
3142.0,2 bedroom mews house,"Blackstock Mews, Highbury, N4",/property-to-rent/property-44501496.html,N4,2,11/10/2016
3250.0,3 bedroom flat,"Oak Hill Avenue, Hampstead, NW3",/property-to-rent/property-55663807.html,NW3,3,11/10/2016
1195.0,1 bedroom flat,"Berthon Street, Deptford, SE8",/property-to-rent/property-44782275.html,SE8,1,11/10/2016
1900.0,3 bedroom property,"Ashleigh Road, Mortlake, SW14",/property-to-rent/property-44017554.html,SW14,3,11/10/2016
1842.0,Studio flat,"Horn Lane, Acton, W3",/property-to-rent/property-62295035.html,W3,0,11/10/2016
3575.0,2 bedroom flat,"Queens Gate, Kensington, SW7",/property-to-rent/property-56481058.html,SW7,2,11/10/2016
1200.0,2 bedroom terraced house,"Falkland Avenue, Arnos Grove",/property-to-rent/property-56481016.html,,2,11/10/2016
2995.0,4 bedroom flat,"Kingsbury Road, London",/property-to-rent/property-56481013.html,,4,11/10/2016
3400.0,6 bedroom semi-detached house,"Graveney Road, London, SW17",/property-to-rent/property-44816847.html,SW17,6,11/10/2016
2492.0,2 bedroom flat,"Yvon House, Battersea Park, SW11",/property-to-rent/property-44816859.html,SW11,2,11/10/2016
780.0,Studio flat,"Philbeach Gardens, London, SW5",/property-to-rent/property-44816715.html,SW5,0,11/10/2016
1863.0,1 bedroom apartment,"Cleveland Street, Fitzrovia, London",/property-to-rent/property-56480992.html,,1,11/10/2016
1733.0,1 bedroom apartment,"Cleveland Street, Fitzrovia, London",/property-to-rent/property-56480989.html,,1,11/10/2016
6500.0,2 bedroom apartment,"St. James's Chamber, Ryder Street,, Belgravia",/property-to-rent/property-56480953.html,,2,11/10/2016
1450.0,1 bedroom apartment,"Napier House, Acton, W3 7FJ",/property-to-rent/property-56480881.html,W3,1,11/10/2016
4095.0,3 bedroom flat,"Lucas House, Kings Chelsea, London, SW10",/property-to-rent/property-53259418.html,SW10,3,11/10/2016
1450.0,1 bedroom apartment,"Napier House, Acton, W3 7FJ",/property-to-rent/property-56480881.html,W3,1,11/10/2016
3000.0,4 bedroom flat,"Clarendon Court, Kensal Rise",/property-to-rent/property-44816655.html,,4,11/10/2016
1668.0,1 bedroom flat,"Nevern Road, London",/property-to-rent/property-44816622.html,,1,11/10/2016
2492.0,2 bedroom terraced house,"Harmood Street, London",/property-to-rent/property-56480839.html,,2,11/10/2016
2102.0,3 bedroom terraced house,"Longmead Road, London, SW17 8PN",/property-to-rent/property-44816616.html,SW17,3,11/10/2016
4117.0,3 bedroom apartment,"Dorset House, Gloucester Place, Marylebone, NW1",/property-to-rent/property-44816607.html,NW1,3,11/10/2016
1842.0,1 bedroom apartment,"Cambridge Court, Marylebone, London",/property-to-rent/property-44816604.html,,1,11/10/2016
3033.0,2 bedroom apartment,Cedar House,/property-to-rent/property-44816601.html,,2,11/10/2016
1279.0,1 bedroom flat,"Callisto Court, Canning Town, E16",/property-to-rent/property-56378200.html,E16,1,11/10/2016
3500.0,5 bedroom house,"Fairdale Gardens, LONDON",/property-to-rent/property-44816529.html,,5,11/10/2016
2578.0,3 bedroom flat,"Warwick Avenue, Little Venice, W9 ",/property-to-rent/property-44816514.html,W9,3,11/10/2016
2124.0,1 bedroom flat,"Hester Road, Battersea Park, SW11",/property-to-rent/property-44793864.html,SW11,1,11/10/2016
1907.0,2 bedroom flat,"Seacon Tower, 5 Hutchings Street, London, United Kingdom, E14",/property-to-rent/property-56377825.html,E14,2,11/10/2016
1712.0,1 bedroom flat,"Marsham Court, Marsham St, Westminster, SW1P",/property-to-rent/property-56192407.html,SW1P,1,11/10/2016
3683.0,3 bedroom flat,"7 High Holborn, High Holborn, London, WC1V 6DR",/property-to-rent/property-56480947.html,WC1V,3,11/10/2016
1647.0,2 bedroom flat,"London Fields East Side, London E8",/property-to-rent/property-56156605.html,E8,2,11/10/2016
2500.0,4 bedroom semi-detached house,"Alexandra Grove, London, N12",/property-to-rent/property-56480878.html,N12,4,11/10/2016
3900.0,4 bedroom detached house,"Burnaby Gardens, London",/property-to-rent/property-56480845.html,,4,11/10/2016
2318.0,2 bedroom flat,"Beaumont Road, London",/property-to-rent/property-56480842.html,,2,11/10/2016
1447.0,2 bedroom flat,"Knollys Road, London",/property-to-rent/property-44624817.html,,2,11/10/2016
4312.0,2 bedroom terraced house,"Upper Berkeley Street, London",/property-to-rent/property-60546137.html,,2,11/10/2016
2162.0,2 bedroom flat,"Old Chiswick Yard, Pumping Station Road, Chiswick, London",/property-to-rent/property-60518984.html,,2,11/10/2016
2362.0,3 bedroom apartment,"123-127 Iverson Road, London, London, NW6",/property-to-rent/property-56480830.html,NW6,3,11/10/2016
1950.0,2 bedroom flat,"Elm Tree Road, London",/property-to-rent/property-56480827.html,,2,11/10/2016
1257.0,Studio flat,"Sussex Gardens, London, W2",/property-to-rent/property-62432435.html,W2,0,11/10/2016
2383.0,2 bedroom flat,"Burlington Gardens, Chiswick, W4",/property-to-rent/property-56083462.html,W4,2,11/10/2016
4528.0,3 bedroom flat,"Milner Street, Chelsea",/property-to-rent/property-44816562.html,,3,11/10/2016
1100.0,1 bedroom ground floor flat,"Greyhound Lane, london",/property-to-rent/property-55866358.html,,1,11/10/2016
2470.0,2 bedroom flat,"Warwick Building, Two bedroom. Chelsea Bridge Wharf, SW8",/property-to-rent/property-44643564.html,SW8,2,11/10/2016
1400.0,2 bedroom flat,"Thurlow Park Road, West Dulwich",/property-to-rent/property-61543817.html,,2,11/10/2016
3500.0,4 bedroom detached house,"Alderton Crescent,London, NW4",/property-to-rent/property-44816418.html,NW4,4,11/10/2016
